,buy,hold,sell,symbol,timestamp
377,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
378,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
379,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
380,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
381,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
382,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
383,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
384,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
385,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
386,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
387,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
388,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
389,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
390,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
391,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
392,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
393,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
394,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
395,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
396,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
397,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
398,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
399,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
400,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
401,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
402,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
403,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
404,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
405,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
406,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
407,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
408,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
409,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
410,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
411,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
412,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
413,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
414,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
415,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
416,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
417,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
418,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
419,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
420,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
421,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
